Solution index,Edge index,Total cell-cell edges,Edges colored,Color percentage
7024,47,110,62,0.5636363636363636
7025,49,111,61,0.5495495495495496
7026,50,109,58,0.5321100917431193
7027,54,112,57,0.5089285714285714
7028,77,111,33,0.2972972972972973
7029,40,111,70,0.6306306306306306
7030,93,110,16,0.14545454545454545
7031,82,108,25,0.23148148148148148
7032,50,111,60,0.5405405405405406
7033,41,111,69,0.6216216216216216
7034,44,111,66,0.5945945945945946
7035,38,112,73,0.6517857142857143
7036,49,111,61,0.5495495495495496
7037,79,110,30,0.2727272727272727
7038,43,110,66,0.6
7039,85,110,24,0.21818181818181817
7040,84,110,25,0.22727272727272727
7041,50,109,58,0.5321100917431193
7042,56,111,54,0.4864864864864865
7043,78,111,32,0.2882882882882883
7044,42,110,67,0.6090909090909091
7045,51,111,59,0.5315315315315315
7046,88,110,21,0.19090909090909092
7047,42,109,66,0.6055045871559633
7048,33,110,76,0.6909090909090909
7049,45,108,62,0.5740740740740741
7050,38,110,71,0.6454545454545455
7051,44,110,65,0.5909090909090909
7052,42,111,68,0.6126126126126126
7053,40,111,70,0.6306306306306306
7054,43,111,67,0.6036036036036037
7055,52,109,56,0.5137614678899083
7056,47,110,62,0.5636363636363636
7057,42,110,67,0.6090909090909091
7058,49,112,62,0.5535714285714286
7059,46,109,62,0.5688073394495413
7060,71,110,38,0.34545454545454546
7061,44,110,65,0.5909090909090909
7062,88,110,21,0.19090909090909092
7063,43,111,67,0.6036036036036037
7064,86,111,24,0.21621621621621623
7065,73,113,39,0.34513274336283184
7066,87,111,23,0.2072072072072072
7067,43,111,67,0.6036036036036037
7068,44,111,66,0.5945945945945946
7069,45,112,66,0.5892857142857143
7070,79,109,29,0.26605504587155965
7071,45,113,67,0.5929203539823009
7072,47,112,64,0.5714285714285714
7073,48,112,63,0.5625
7074,84,110,25,0.22727272727272727
7075,43,111,67,0.6036036036036037
7076,51,112,60,0.5357142857142857
7077,44,111,66,0.5945945945945946
7078,49,112,62,0.5535714285714286
7079,65,112,46,0.4107142857142857
7080,44,111,66,0.5945945945945946
7081,43,112,68,0.6071428571428571
7082,45,111,65,0.5855855855855856
7083,56,112,55,0.49107142857142855
7084,45,112,66,0.5892857142857143
7085,38,113,74,0.6548672566371682
7086,63,111,47,0.42342342342342343
7087,45,112,66,0.5892857142857143
7088,47,111,63,0.5675675675675675
7089,57,111,53,0.4774774774774775
7090,86,112,25,0.22321428571428573
7091,77,112,34,0.30357142857142855
7092,84,112,27,0.24107142857142858
7093,55,112,56,0.5
7094,47,110,62,0.5636363636363636
7095,41,112,70,0.625
7096,93,112,18,0.16071428571428573
7097,39,112,72,0.6428571428571429
7098,86,110,23,0.20909090909090908
7099,81,112,30,0.26785714285714285
7100,48,111,62,0.5585585585585585
