Time Cost: 31473.23913693428s
Community 1159: ['24026', '24034', '24039', '24057', '24058', '24059', '24060', '24061', '24062']
Community 1160: ['24027', '24036', '24040', '24042', '24064', '24065', '24066', '24067', '24068']
Community 1161: ['24028', '24029', '24035', '24041', '24044', '24045', '24046', '24047', '24048', '24049']
Community 1162: ['24030', '24031', '24032']
Community 1163: ['24033', '24037', '24043', '24050', '24051', '24052', '24053', '24054']
Community 1164: ['24038', '24056']
Community 1165: ['24074', '24111', '24113']
Community 1166: ['24076', '24174', '24176']
Community 1167: ['24077']
Community 1168: ['24078', '24158', '24160']
Community 1169: ['24079', '24080', '24081', '24082', '24083', '24084', '24085', '24086', '24087', '24088', '24089', '24091']
Community 1170: ['24090', '24093', '24094', '24096']
Community 1171: ['24092', '24095', '24101']
Community 1172: ['24098', '24099', '24100', '24102', '24175']
Community 1173: ['24103', '24105']
Community 1174: ['24104', '24107', '24108', '24110']
Community 1175: ['24106', '24109', '24112']
Community 1176: ['24114', '24115', '24144']
Community 1177: ['24118', '24119', '24142', '24143']
Community 1178: ['24120', '24121', '24124']
Community 1179: ['24122', '24123', '24125']
Community 1180: ['24126', '24127', '24128', '24129', '27506']
Community 1181: ['24130', '24132', '24140']
Community 1182: ['24133']
Community 1183: ['24138', '24139', '24141', '24252', '24255', '24256', '24257']
Community 1184: ['24145', '24237', '24238']
Community 1185: ['24146', '24147', '24148', '24149', '24150', '24151', '24152', '24153', '24154', '24155', '24156', '24163']
Community 1186: ['24157', '24159', '24161', '24162']
Community 1187: ['24164']
Community 1188: ['24165', '24167', '24168', '24169', '24170', '24171', '24316']
Community 1189: ['24172']
Community 1190: ['24173', '24177', '24178']
Community 1191: ['24179', '24180']
Community 1192: ['24181', '24231', '24232', '24233', '24234']
Community 1193: ['24182', '24212', '24220', '24226', '24227', '24228', '24229', '24230']
Community 1194: ['24183', '24191', '24196', '24214', '24215', '24216', '24217', '24218', '24219']
Community 1195: ['24184', '24193', '24197', '24199', '24221', '24222', '24223', '24224', '24225']
Community 1196: ['24185', '24186', '24192', '24198', '24201', '24202', '24203', '24204', '24205', '24206']
Community 1197: ['24187', '24188', '24189']
Community 1198: ['24190', '24194', '24200', '24207', '24208', '24209', '24210', '24211']
Community 1199: ['24195', '24213']
Community 1200: ['24235', '24236', '24264']
Community 1201: ['24239', '24240', '24241', '24242', '24243', '24244', '24245', '24246', '24262']
Community 1202: ['24247', '27546', '27547', '27548', '27549']
Community 1203: ['24248', '24260', '24261']
Community 1204: ['24249', '24250']
Community 1205: ['24251', '24253', '24254']
Community 1206: ['24259', '24374', '24376', '24377', '24378', '24379']
Community 1207: ['24263', '24365', '24366', '24367', '24368']
Community 1208: ['24265', '24475', '24477']
Community 1209: ['24266', '24298', '24306', '24310', '24311', '24312', '24313', '24314']
Community 1210: ['24267', '24268', '24273', '24300', '24301', '24302', '24303', '24304', '24305']
Community 1211: ['24269', '24270', '24274', '24307', '24308', '24309']
Community 1212: ['24271', '24279', '24281', '24289', '24290', '24291']
Community 1213: ['24272', '24275', '24276', '24280', '24283', '24284', '24285', '24286', '24287']
Community 1214: ['24277', '24299']
Community 1215: ['24278', '24282', '24288', '24292', '24293', '24294', '24295', '24296', '24297']
Community 1216: ['24315', '24350', '24352']
Community 1217: ['24317', '24414', '24416']
Community 1218: ['24318']
Community 1219: ['24319', '24397', '24399']
Community 1220: ['24320', '24321', '24322', '24323', '24324', '24325', '24326', '24327', '24328', '24329', '24330', '24332']
Community 1221: ['24331', '24334', '24335', '24337']
Community 1222: ['24333', '24336', '24342']
Community 1223: ['24339', '24340', '24341', '24343', '24413']
Community 1224: ['24344', '24347']
Community 1225: ['24345', '24346', '24348', '24349', '24351']
Community 1226: ['24353']
Community 1227: ['24354', '24356']
Community 1228: ['24355', '24358', '24359', '24361']
Community 1229: ['24357', '24360', '24363', '24364']
Community 1230: ['24362', '24383', '24384']
Community 1231: ['24369', '24370', '27588']
Community 1232: ['24371', '24497', '24499']
Community 1233: ['24372', '24373', '24375']
Community 1234: ['24381', '24382', '24501', '24502', '24503', '24504']
Community 1235: ['24385', '24386', '24387', '24388', '24389', '24390', '24391', '24392', '24393', '24394', '24395', '24402']
Community 1236: ['24396', '24398', '24400', '24401']
Community 1237: ['24403']
Community 1238: ['24404', '24406', '24407', '24408', '24409', '24410', '24513']
Community 1239: ['24411']
Community 1240: ['24412', '24415', '24417']
Community 1241: ['24418', '24419']
Community 1242: ['24420', '24470', '24471', '24472', '24473']
Community 1243: ['24421', '24433', '24443', '24465', '24466', '24467', '24468', '24469']
Community 1244: ['24422', '24425', '24426', '24427', '24428', '24429', '24430', '24431', '24432']
Community 1245: ['24423', '24424']
Community 1246: ['24434', '24435', '24436', '24437', '24438', '24439', '24440', '24441', '24442']
Community 1247: ['24444', '24445', '24446', '24447', '24448', '24449', '24450', '24451', '24452']
Community 1248: ['24453', '24457', '24458', '24459', '24460', '24461', '24462', '24463', '24464']
Community 1249: ['24454', '24455', '24456']
Community 1250: ['24474', '24476', '24478', '24479']
Community 1251: ['24480', '24481']
Community 1252: ['24482', '24483', '24509', '24510']
Community 1253: ['24484', '24485', '24488']
Community 1254: ['24486', '24487', '24489']
Community 1255: ['24490', '24491', '24492', '24493', '27626', '27627']
Community 1256: ['24494', '24496', '24498', '24500']
Community 1257: ['24495']
Community 1258: ['24506', '24508', '24617', '24619', '24620', '24621', '24622']
Community 1259: ['24507']
Community 1260: ['24511']
Community 1261: ['24512', '24602', '24603']
Community 1262: ['24514', '24544', '24545']
Community 1263: ['24515']
Community 1264: ['24516', '24645', '24647']
Community 1265: ['24517', '24518', '24519', '24520', '24521', '24522', '24523', '24524', '24525', '24526', '24527']
Community 1266: ['24528', '24529', '24530', '24531', '24532', '24533', '24534']
Community 1267: ['24536', '24537', '24538', '24539', '24540', '24541']
Community 1268: ['24542', '24543', '24631']
Community 1269: ['24546', '24547', '24595', '24596', '24597', '24598', '24599']
Community 1270: ['24548', '24578', '24579', '24580', '24581']
Community 1271: ['24549', '24550', '24567', '24568', '24569', '24582', '24583', '24584', '24585']
Community 1272: ['24551', '24557', '24565', '24586', '24587', '24588', '24589', '24590']
Community 1273: ['24552', '24553', '24554', '24555', '24591', '24592', '24593', '24594']
Community 1274: ['24556', '24558', '24559', '24560', '24561', '24576', '24577']
Community 1275: ['24562', '24563', '24564', '24566', '24570', '24571', '24572', '24573', '24574', '24575']
Community 1276: ['24600', '24601', '24629']
Community 1277: ['24604', '24605', '24627', '24628']
Community 1278: ['24606', '24607', '24610']
Community 1279: ['24608', '24609', '24611']
Community 1280: ['24612', '24613', '24614', '24615', '27672']
Community 1281: ['24616', '24618', '24625']
Community 1282: ['24624', '24626', '24735', '24737', '24738', '24739', '24740']
Community 1283: ['24630', '24720', '24721']
Community 1284: ['24632', '24652', '24654', '24655', '24656', '24657', '24658', '24659', '24660', '24661', '24662', '24663', '24750']
Community 1285: ['24633', '24634', '24635', '24636', '24637', '24638', '24639', '24640', '24641', '24642', '24643', '24650']
Community 1286: ['24644', '24646', '24648', '24649']
Community 1287: ['24651']
Community 1288: ['24664', '24714', '24715', '24716', '24717']
Community 1289: ['24665', '24693', '24697', '24709', '24710', '24711', '24712', '24713']
Community 1290: ['24666', '24667', '24678', '24687', '24688', '24689', '24690', '24691', '24692']
Community 1291: ['24668', '24671', '24675', '24681', '24698', '24699', '24700', '24701', '24702', '24703']
Community 1292: ['24669', '24673', '24679', '24704', '24705', '24706', '24707', '24708']
Community 1293: ['24670', '24674', '24680', '24694', '24695', '24696']
Community 1294: ['24672', '24676', '24677', '24682', '24683', '24684', '24685', '24686']
Community 1295: ['24718', '24719', '24748']
Community 1296: ['24722', '24723', '24746', '24747']
Community 1297: ['24724', '24725', '24728']
Community 1298: ['24726', '24727', '24729']
Community 1299: ['24730', '24731', '24732', '24733', '27712', '27713']
Community 1300: ['24734', '24736', '24744']
Community 1301: ['24742', '24743', '24857', '24858', '24859']
Community 1302: ['24745', '24855', '24971']
Community 1303: ['24749', '24839', '24840']
Community 1304: ['24751', '24781', '24782']
Community 1305: ['24752']
Community 1306: ['24753', '24881', '24883']
Community 1307: ['24754', '24755', '24756', '24757', '24758', '24759', '24760', '24761', '24762', '24763', '24764']
Community 1308: ['24765', '24766', '24767', '24768', '24769', '24770', '24771']
Community 1309: ['24773', '24774', '24775', '24776', '24777', '24778']
Community 1310: ['24779', '24780', '24867']
Community 1311: ['24783', '24833', '24834', '24835', '24836']
Community 1312: ['24784', '24816', '24824', '24828', '24829', '24830', '24831', '24832']
Community 1313: ['24785', '24812', '24813', '24814', '24815']
Community 1314: ['24786', '24787', '24788', '24789', '24791', '24797', '24803', '24804', '24805', '24806']
Community 1315: ['24790', '24796', '24802', '24825', '24826', '24827']
Community 1316: ['24792', '24793', '24794', '24807', '24808', '24809', '24810', '24811']
Community 1317: ['24795', '24801', '24819']
Community 1318: ['24798', '24799', '24800', '24817', '24818', '24820', '24821', '24822', '24823']
Community 1319: ['24837', '24838', '24865']
Community 1320: ['24841', '24842', '24863', '24864']
Community 1321: ['24843', '24844', '24847']
Community 1322: ['24845', '24846', '24848']
Community 1323: ['24849', '24850', '27753']
Community 1324: ['24851', '24973', '24975']
Community 1325: ['24852']
Community 1326: ['24853', '24854', '24856']
Community 1327: ['24861', '24862', '24977', '24978', '24979', '24980']
Community 1328: ['24866', '24956', '24957']
Community 1329: ['24868', '24888', '24890', '24891', '24892', '24893', '24894', '24895', '24896', '24897', '24898', '24899', '24990']
Community 1330: ['24869', '24870', '24871', '24872', '24873', '24874', '24875', '24876', '24877', '24878', '24879', '24886']
Community 1331: ['24880', '24882', '24884', '24885']
Community 1332: ['24887']
Community 1333: ['24900', '24950', '24951', '24952', '24953']
Community 1334: ['24901', '24908', '24935', '24936', '24943', '24944', '24945', '24946']
Community 1335: ['24902', '24903', '24914', '24931', '24932', '24933', '24934']
Community 1336: ['24904', '24912', '24916', '24937', '24938', '24939', '24940', '24941', '24942']
Community 1337: ['24905', '24907', '24925', '24926']
Community 1338: ['24906', '24909', '24910', '24917', '24918', '24919']
Community 1339: ['24911', '24913', '24923', '24924']
Community 1340: ['24915', '24920', '24921', '24922', '24927', '24928', '24929', '24930']
Community 1341: ['24947', '24948', '24949']
Community 1342: ['24954', '24955', '24988']
Community 1343: ['24958', '24959', '24986', '24987']
Community 1344: ['24960', '24961', '24964']
Community 1345: ['24962', '24963', '24965']
Community 1346: ['24966', '24967', '24968', '24969', '27791', '27792']
Community 1347: ['24970', '24972', '24974', '24976']
Community 1348: ['24982', '24983', '24985', '25094', '25097', '25098', '25099']
Community 1349: ['24984']
Community 1350: ['24989', '25079', '25080']
Community 1351: ['24991', '25021', '25022']
Community 1352: ['24992']
Community 1353: ['24993', '25122', '25124']
Community 1354: ['24994', '24995', '24996', '24997', '24998', '24999', '25000', '25001', '25002', '25003', '25004']
Community 1355: ['25005', '25006', '25007', '25008', '25009', '25010', '25011']
Community 1356: ['25013', '25014', '25015', '25016', '25017', '25018']
Community 1357: ['25019', '25020', '25108']
Community 1358: ['25023', '25073', '25074', '25075', '25076']
Community 1359: ['25024', '25054', '25060', '25068', '25069', '25070', '25071', '25072']
Community 1360: ['25025', '25035', '25061', '25062', '25064', '25065', '25066', '25067']
Community 1361: ['25026', '25042', '25049']
Community 1362: ['25027', '25028', '25034', '25040', '25043', '25044', '25045', '25046', '25047', '25048']
Community 1363: ['25029', '25030', '25031', '25032', '25050', '25051', '25052', '25053']
Community 1364: ['25033', '25036', '25063']
Community 1365: ['25037', '25038', '25039', '25041', '25055', '25056', '25057', '25058', '25059']
Community 1366: ['25077', '25078', '25106']
Community 1367: ['25081', '25082', '25104', '25105']
Community 1368: ['25083', '25084', '25087']
Community 1369: ['25085', '25086', '25088']
Community 1370: ['25089', '25090', '25091', '25092', '27837']
Community 1371: ['25093', '25095', '25102']
Community 1372: ['25096']
Community 1373: ['25101', '25214', '25215', '25216', '25217']
Community 1374: ['25103', '25209', '25210', '25211', '25212', '25213']
Community 1375: ['25107', '25197', '25198']
Community 1376: ['25109', '25129', '25131', '25132', '25133', '25134', '25135', '25136', '25137', '25138', '25139', '25140', '25276']
Community 1377: ['25110', '25111', '25112', '25113', '25114', '25115', '25116', '25117', '25118', '25119', '25120', '25127']
Community 1378: ['25121', '25123', '25125', '25126']
Community 1379: ['25128']
Community 1380: ['25141', '25191', '25192', '25193', '25194']
Community 1381: ['25142', '25174', '25182', '25186', '25187', '25188', '25189', '25190']
Community 1382: ['25143', '25149', '25157', '25176', '25177', '25178', '25179', '25180', '25181']
Community 1383: ['25144', '25156', '25164', '25168', '25169', '25170', '25171', '25172', '25173']
Community 1384: ['25145', '25175']
Community 1385: ['25146', '25154', '25155', '25183', '25184', '25185']
Community 1386: ['25147', '25150', '25153', '25165', '25166', '25167']
Community 1387: ['25148', '25151', '25152', '25158', '25159', '25160', '25161', '25162', '25163']
Community 1388: ['25195', '25196', '25224']
Community 1389: ['25199', '25200', '25222', '25223']
Community 1390: ['25201', '25202', '25205']
Community 1391: ['25203', '25204', '25206']
Community 1392: ['25207', '27876', '27877']
Community 1393: ['25208', '25220', '25221']
Community 1394: ['25219', '25332', '25334', '25335', '25336', '25337']
Community 1395: ['25225', '25317', '25318']
Community 1396: ['25226', '25242', '25270', '25271', '25272', '25273', '25274']
Community 1397: ['25227', '25252', '25253', '25254', '25265', '25266', '25267', '25268']
Community 1398: ['25228', '25243', '25251']
Community 1399: ['25229', '25239', '25244', '25255', '25256', '25257', '25258', '25259', '25260']
Community 1400: ['25230', '25240', '25245']
Community 1401: ['25231', '25233', '25241', '25261', '25262', '25263', '25264']
Community 1402: ['25232', '25234', '25238', '25246', '25247', '25248', '25249', '25250', '25269']
Community 1403: ['25235', '25236', '25237']
Community 1404: ['25275', '25312', '25314']
Community 1405: ['25277', '25373', '25375']
Community 1406: ['25278']
Community 1407: ['25279', '25357', '25359']
Community 1408: ['25280', '25281', '25282', '25283', '25284', '25285', '25286', '25287', '25288', '25289', '25290', '25292']
Community 1409: ['25291', '25294', '25295', '25297']
Community 1410: ['25293', '25296', '25302']
Community 1411: ['25299', '25300', '25301', '25303', '25374']
Community 1412: ['25304', '25306']
Community 1413: ['25305', '25308', '25309', '25311']
Community 1414: ['25307', '25310', '25313']
Community 1415: ['25315', '25316', '25343']
Community 1416: ['25319', '25320', '25341', '25342']
Community 1417: ['25321', '25322', '25325']
Community 1418: ['25323', '25324', '25326']
Community 1419: ['25327', '25328', '27917']
Community 1420: ['25329', '25453', '25455']
Community 1421: ['25330', '25331', '25333']
Community 1422: ['25339', '25340', '25457', '25458', '25459', '25460']
Community 1423: ['25344', '25436', '25437']
Community 1424: ['25345', '25346', '25347', '25348', '25349', '25350', '25351', '25352', '25353', '25354', '25355', '25362']
Community 1425: ['25356', '25358', '25360', '25361']
Community 1426: ['25363']
Community 1427: ['25364', '25366', '25367', '25368', '25369', '25370', '25520']
Community 1428: ['25371']
Community 1429: ['25372', '25376', '25377']
Community 1430: ['25378', '25379']
Community 1431: ['25380', '25430', '25431', '25432', '25433']
Community 1432: ['25381', '25413', '25421', '25425', '25426', '25427', '25428', '25429']
Community 1433: ['25382', '25388', '25396', '25415', '25416', '25417', '25418', '25419', '25420']
Community 1434: ['25383', '25394', '25403', '25407', '25408', '25409', '25410', '25411', '25412']
Community 1435: ['25384', '25414']
Community 1436: ['25385', '25391', '25395', '25422', '25423', '25424']
Community 1437: ['25386', '25389', '25390', '25404', '25405', '25406']
Community 1438: ['25387', '25392', '25393', '25397', '25398', '25399', '25400', '25401', '25402']
Community 1439: ['25434', '25435', '25468']
Community 1440: ['25438', '25439', '25466', '25467']
Community 1441: ['25440', '25441', '25444']
Community 1442: ['25442', '25443', '25445']
Community 1443: ['25446', '25447', '25448', '25449', '27955', '27956']
Community 1444: ['25450', '25452', '25454', '25456']
Community 1445: ['25451']
Community 1446: ['25462', '25463', '25465', '25576', '25579', '25580', '25581']
Community 1447: ['25464']
Community 1448: ['25469', '25561', '25562']
Community 1449: ['25470', '25482', '25492', '25514', '25515', '25516', '25517', '25518']
Community 1450: ['25471', '25474', '25475', '25476', '25477', '25478', '25479', '25480', '25481']
Community 1451: ['25472', '25473']
Community 1452: ['25483', '25484', '25485', '25486', '25487', '25488', '25489', '25490', '25491']
Community 1453: ['25493', '25494', '25495', '25496', '25497', '25498', '25499', '25500', '25501']
Community 1454: ['25502', '25506', '25507', '25508', '25509', '25510', '25511', '25512', '25513']
Community 1455: ['25503', '25504', '25505']
Community 1456: ['25519', '25556', '25558']
Community 1457: ['25521', '25619', '25621']
Community 1458: ['25522']
Community 1459: ['25523', '25603', '25605']
Community 1460: ['25524', '25525', '25526', '25527', '25528', '25529', '25530', '25531', '25532', '25533', '25534', '25536']
Community 1461: ['25535', '25538', '25539', '25541']
Community 1462: ['25537', '25540', '25546']
Community 1463: ['25543', '25544', '25545', '25547', '25620']
Community 1464: ['25548', '25550']
Community 1465: ['25549', '25552', '25553', '25555']
Community 1466: ['25551', '25554', '25557']
Community 1467: ['25559', '25560', '25589']
Community 1468: ['25563', '25564', '25587', '25588']
Community 1469: ['25565', '25566', '25569']
Community 1470: ['25567', '25568', '25570']
Community 1471: ['25571', '25572', '25573', '25574', '27998']
Community 1472: ['25575', '25577', '25585']
Community 1473: ['25578']
Community 1474: ['25583', '25584', '25586', '25697', '25700', '25701', '25702']
Community 1475: ['25590', '25682', '25683']
Community 1476: ['25591', '25592', '25593', '25594', '25595', '25596', '25597', '25598', '25599', '25600', '25601', '25608']
Community 1477: ['25602', '25604', '25606', '25607']
Community 1478: ['25609']
Community 1479: ['25610', '25612', '25613', '25614', '25615', '25616', '25762']
Community 1480: ['25617']
Community 1481: ['25618', '25622', '25623']
Community 1482: ['25624', '25625']
Community 1483: ['25626', '25676', '25677', '25678', '25679']
Community 1484: ['25627', '25659', '25663', '25671', '25672', '25673', '25674', '25675']
Community 1485: ['25628', '25635', '25637', '25665', '25666', '25667', '25668', '25669', '25670']
Community 1486: ['25629', '25630', '25631', '25632', '25634', '25641', '25660', '25661', '25662']
Community 1487: ['25633', '25639', '25643', '25645', '25646', '25647', '25648', '25649', '25650']
Community 1488: ['25636', '25664']
Community 1489: ['25638', '25644', '25651', '25653', '25654', '25655', '25656', '25657', '25658']
Community 1490: ['25640', '25642', '25652']
Community 1491: ['25680', '25681', '25710']
Community 1492: ['25684', '25685', '25686', '25687', '25688', '25689', '25690', '25691', '25708']
Community 1493: ['25692', '25693', '25694', '25695', '28038', '28039']
Community 1494: ['25696', '25698', '25706']
Community 1495: ['25699']
Community 1496: ['25704', '25705', '25707', '25820', '25823', '25824', '25825']
Community 1497: ['25709', '25811', '25812', '25813', '25814']
Community 1498: ['25711', '25923', '25925']
Community 1499: ['25712', '25760', '25799']
Community 1500: ['25714', '25717', '25719', '25729', '25731', '25732', '25737', '25738', '25739', '25740']
Community 1501: ['25715', '25723', '25733', '25734', '25735', '25736']
Community 1502: ['25716', '25718', '25722', '25745', '25746', '25747', '25748', '25749', '25750']
Community 1503: ['25720', '25724', '25730', '25751', '25752', '25753', '25754', '25755']
Community 1504: ['25726', '25727', '25728', '25756', '25757', '25758', '25759']
Community 1505: ['25761', '25796', '25798']
Community 1506: ['25763', '25862', '25864']
Community 1507: ['25764']
Community 1508: ['25765', '25845', '25847']
Community 1509: ['25766', '25767', '25768', '25769', '25770', '25771', '25772', '25773', '25774', '25775', '25776', '25778']
Community 1510: ['25777', '25780', '25781', '25783']
Community 1511: ['25779', '25782', '25788']
Community 1512: ['25785', '25786', '25787', '25789', '25861']
Community 1513: ['25790', '25793']
Community 1514: ['25791', '25792', '25794', '25795', '25797']
Community 1515: ['25800', '25802']
Community 1516: ['25801', '25804', '25805', '25807']
Community 1517: ['25803', '25806', '25809', '25810']
Community 1518: ['25808', '25831', '25832']
Community 1519: ['25815', '25816', '25817', '25818', '28077', '28078']
Community 1520: ['25819', '25821', '25829']
Community 1521: ['25822']
Community 1522: ['25827', '25828', '25830', '25943', '25946', '25947', '25948']
Community 1523: ['25833', '25834', '25835', '25836', '25837', '25838', '25839', '25840', '25841', '25842', '25843', '25850']
Community 1524: ['25844', '25846', '25848', '25849']
Community 1525: ['25851']
Community 1526: ['25852', '25854', '25855', '25856', '25857', '25858', '26008']
Community 1527: ['25859']
Community 1528: ['25860', '25863', '25865']
Community 1529: ['25866', '25867']
Community 1530: ['25868', '25918', '25919', '25920', '25921']
Community 1531: ['25869', '25899', '25907', '25913', '25914', '25915', '25916', '25917']
Community 1532: ['25870', '25871', '25887', '25901', '25902', '25903', '25904', '25905', '25906']
Community 1533: ['25872', '25874', '25878', '25908', '25909', '25910', '25911', '25912']
Community 1534: ['25873', '25879', '25880', '25888', '25889', '25890', '25891', '25892', '25893']
Community 1535: ['25875', '25877', '25894']
Community 1536: ['25882', '25883', '25884', '25885', '25895', '25896', '25897', '25898']
Community 1537: ['25886', '25900']
Community 1538: ['25922', '25924', '25926', '25927']
Community 1539: ['25928', '25929']
Community 1540: ['25930', '25931', '25954', '25955']
Community 1541: ['25932', '25933', '25936']
Community 1542: ['25934', '25935', '25937']
Community 1543: ['25938', '25939', '25940', '25941', '28115', '28116']
Community 1544: ['25942', '25944', '25952']
Community 1545: ['25945']
Community 1546: ['25950', '25951', '25953', '26064', '26067', '26068', '26069']
Community 1547: ['25956']
Community 1548: ['25957', '26049', '26050']
Community 1549: ['25958', '25988', '25996', '26002', '26003', '26004', '26005', '26006']
Community 1550: ['25959', '25967', '25972', '25990', '25991', '25992', '25993', '25994', '25995']
Community 1551: ['25960', '25975', '25983']
Community 1552: ['25961', '25962', '25968', '25973', '25977', '25978', '25979', '25980', '25981', '25982']
Community 1553: ['25963', '25964', '25965', '25966', '25984', '25985', '25986', '25987']
Community 1554: ['25969', '25974', '25976', '25997', '25998', '25999', '26000', '26001']
Community 1555: ['25971', '25989']
Community 1556: ['26007', '26042', '26044']
Community 1557: ['26009', '26108', '26110']
Community 1558: ['26010']
Community 1559: ['26011', '26091', '26093']
Community 1560: ['26012', '26013', '26014', '26015', '26016', '26017', '26018', '26019', '26020', '26021', '26022', '26024']
Community 1561: ['26023', '26026', '26027', '26029']
Community 1562: ['26025', '26028', '26034']
Community 1563: ['26031', '26032', '26033', '26035', '26107']
Community 1564: ['26036', '26039']
Community 1565: ['26037', '26038', '26040', '26041', '26043']
Community 1566: ['26045', '26046']
Community 1567: ['26047', '26048', '26077']
Community 1568: ['26051', '26052', '26075', '26076']
Community 1569: ['26053', '26054', '26057']
Community 1570: ['26055', '26056', '26058']
Community 1571: ['26059', '26060', '26061', '26062', '28154', '28155']
Community 1572: ['26063', '26065', '26073']
Community 1573: ['26066']
Community 1574: ['26071', '26072', '26074', '26185', '26187', '26188', '26189', '26190']
Community 1575: ['26078', '26170', '26171']
Community 1576: ['26079', '26080', '26081', '26082', '26083', '26084', '26085', '26086', '26087', '26088', '26089', '26096']
Community 1577: ['26090', '26092', '26094', '26095']
Community 1578: ['26097']
Community 1579: ['26098', '26100', '26101', '26102', '26103', '26104', '26200']
Community 1580: ['26105']
Community 1581: ['26106', '26109', '26111']
Community 1582: ['26112', '26113']
Community 1583: ['26114', '26164', '26165', '26166', '26167']
Community 1584: ['26115', '26145', '26151', '26159', '26160', '26161', '26162', '26163']
Community 1585: ['26116', '26119', '26129', '26153', '26154', '26155', '26156', '26157', '26158']
Community 1586: ['26117', '26147', '26148', '26149', '26150']
Community 1587: ['26120', '26137', '26139', '26140', '26141', '26142', '26143', '26144']
Community 1588: ['26121', '26124', '26125', '26130', '26132', '26133', '26134', '26135', '26136']
Community 1589: ['26126', '26152']
Community 1590: ['26168', '26169', '26198']
Community 1591: ['26172', '26173', '26196', '26197']
Community 1592: ['26174', '26175', '26178']
Community 1593: ['26176', '26177', '26179']
Community 1594: ['26180', '26181', '26182', '26183', '28192', '28193']
Community 1595: ['26184', '26186', '26194']
Community 1596: ['26192', '26193', '26304', '26307', '26308', '26309']
Community 1597: ['26195', '26300', '26422']
Community 1598: ['26199', '26289', '26290']
Community 1599: ['26201', '26231', '26232']
Community 1600: ['26202']
Community 1601: ['26203', '26331', '26333']
Community 1602: ['26204', '26205', '26206', '26207', '26208', '26209', '26210', '26211', '26212', '26213', '26214']
Community 1603: ['26215', '26216', '26217', '26218', '26219', '26220', '26221']
Community 1604: ['26223', '26224', '26225', '26226', '26227', '26228']
Community 1605: ['26229', '26230', '26317']
Community 1606: ['26233', '26283', '26284', '26285', '26286']
Community 1607: ['26234', '26264', '26272', '26278', '26279', '26280', '26281', '26282']
Community 1608: ['26235', '26266', '26267', '26268', '26269', '26270', '26271']
Community 1609: ['26237', '26244', '26250', '26253', '26254', '26255', '26256', '26257', '26258']
Community 1610: ['26239', '26241', '26242', '26260', '26261', '26262', '26263']
Community 1611: ['26245', '26249', '26251', '26273', '26274', '26275', '26276', '26277']
Community 1612: ['26287', '26288', '26315']
Community 1613: ['26291', '26292', '26313', '26314']
Community 1614: ['26293', '26294', '26297']
Community 1615: ['26295', '26296', '26298']
Community 1616: ['26299', '28231', '28232', '28233', '28234']
Community 1617: ['26301', '26424', '26425']
Community 1618: ['26302']
Community 1619: ['26303', '26305', '26306']
Community 1620: ['26311', '26312', '26427', '26428', '26429', '26430']
Community 1621: ['26316', '26404', '26405', '26406', '26407']
Community 1622: ['26318', '26338', '26340', '26341', '26342', '26343', '26344', '26345', '26346', '26347', '26348', '26349', '26446']
Community 1623: ['26319', '26320', '26321', '26322', '26323', '26324', '26325', '26326', '26327', '26328', '26329', '26336']
Community 1624: ['26330', '26332', '26334', '26335']
Community 1625: ['26337']
Community 1626: ['26350', '26400', '26401', '26402', '26403']
Community 1627: ['26351', '26381', '26389', '26395', '26396', '26397', '26398', '26399']
Community 1628: ['26352', '26354', '26362', '26384', '26385', '26386', '26387', '26388']
Community 1629: ['26353', '26355', '26364', '26390', '26391', '26392', '26393', '26394']
Community 1630: ['26359', '26363', '26373', '26375', '26376', '26377', '26378', '26379', '26380']
Community 1631: ['26361', '26368', '26369', '26370', '26371', '26372']
Community 1632: ['26408', '26409', '26410', '26411', '26412', '26413', '26414', '26415', '26436']
Community 1633: ['26416', '26417', '26418', '26419', '28270', '28271']
Community 1634: ['26420', '26421', '26423', '26426']
Community 1635: ['26432', '26433', '26435', '26565', '26568', '26569', '26570']
Community 1636: ['26434']
Community 1637: ['26437', '26554', '26557']
Community 1638: ['26438', '26439', '26440', '26441', '26442', '26443', '26444', '26445']
Community 1639: ['26447', '26487', '26488', '26489', '26491']
Community 1640: ['26448']
Community 1641: ['26449', '26481', '26482', '26483', '26485']
Community 1642: ['26451', '26454', '26462']
Community 1643: ['26452', '26453', '26455', '26463', '26466']
Community 1644: ['26456', '26457', '26460', '26464', '26467']
Community 1645: ['26458', '26461', '26465']
Community 1646: ['26468', '26469', '26471', '26472', '26473', '26474', '26475', '26476', '26477', '26479']
Community 1647: ['26478', '26480']
Community 1648: ['26484', '26486']
Community 1649: ['26490', '26544']
Community 1650: ['26492', '26539', '26540']
Community 1651: ['26493', '26495', '26499', '26518', '26519', '26520', '26521', '26522', '26523']
Community 1652: ['26497', '26498', '26505', '26507', '26511', '26512', '26513', '26514', '26515']
Community 1653: ['26501', '26502', '26503', '26504', '26530', '26531', '26532', '26533']
Community 1654: ['26516', '26524', '26534', '26535', '26536', '26537', '26538']
Community 1655: ['26541']
Community 1656: ['26542']
Community 1657: ['26543']
Community 1658: ['26545', '26549']
Community 1659: ['26546', '26550']
Community 1660: ['26547']
Community 1661: ['26548']
Community 1662: ['26551', '26555']
Community 1663: ['26552', '26556']
Community 1664: ['26553']
Community 1665: ['26558', '26561', '26562', '26564']
Community 1666: ['26559', '26560', '26563', '26566', '26567']
Community 1667: ['26572', '26573', '26574', '26575']
