Solution index,Edge index,Total cell-cell edges,Edges colored,color percentage
2790,2368,2420,51,0.021074380165289
2808,2368,2420,51,0.021074380165289
2818,2368,2420,51,0.021074380165289
2837,2368,2420,51,0.021074380165289
2846,2368,2420,51,0.021074380165289
2852,2368,2420,51,0.021074380165289
2864,2368,2420,51,0.021074380165289
2882,2368,2420,51,0.021074380165289
2890,2368,2420,51,0.021074380165289
2900,2368,2420,51,0.021074380165289
2911,2368,2420,51,0.021074380165289
2927,2368,2420,51,0.021074380165289
2933,2368,2420,51,0.021074380165289
2939,2368,2420,51,0.021074380165289
2949,2368,2420,51,0.021074380165289
2960,2368,2420,51,0.021074380165289
2968,2368,2420,51,0.021074380165289
2972,2368,2420,51,0.021074380165289
2983,2368,2420,51,0.021074380165289
2993,2368,2420,51,0.021074380165289
3012,2368,2420,51,0.021074380165289
3019,2368,2420,51,0.021074380165289
3033,2368,2420,51,0.021074380165289
3039,2368,2420,51,0.021074380165289
3044,2368,2420,51,0.021074380165289
3052,2368,2420,51,0.021074380165289
3060,2368,2420,51,0.021074380165289
3064,2368,2420,51,0.021074380165289
3076,2368,2420,51,0.021074380165289
3084,2368,2420,51,0.021074380165289
3092,2368,2420,51,0.021074380165289
3103,2368,2420,51,0.021074380165289
3127,2368,2420,51,0.021074380165289
3139,2368,2420,51,0.021074380165289
3151,2368,2420,51,0.021074380165289
3157,2368,2420,51,0.021074380165289
3172,2368,2420,51,0.021074380165289
3179,2368,2420,51,0.021074380165289
3192,2368,2420,51,0.021074380165289
3198,2368,2420,51,0.021074380165289
3209,2368,2420,51,0.021074380165289
3215,2368,2420,51,0.021074380165289
3217,2368,2420,51,0.021074380165289
3227,2368,2420,51,0.021074380165289
3233,2368,2420,51,0.021074380165289
3246,2368,2420,51,0.021074380165289
3263,2368,2420,51,0.021074380165289
3270,2368,2420,51,0.021074380165289
3283,2368,2420,51,0.021074380165289
3289,2368,2420,51,0.021074380165289
3295,2368,2420,51,0.021074380165289
3310,2368,2420,51,0.021074380165289
3323,2368,2420,51,0.021074380165289
3341,2368,2420,51,0.021074380165289
3342,2368,2420,51,0.021074380165289
3351,2368,2420,51,0.021074380165289
3361,2368,2420,51,0.021074380165289
3365,2368,2420,51,0.021074380165289
3372,2368,2420,51,0.021074380165289
3387,2368,2420,51,0.021074380165289
3390,2368,2420,51,0.021074380165289
3412,2368,2420,51,0.021074380165289
3425,2368,2420,51,0.021074380165289
3447,2368,2420,51,0.021074380165289
3458,2368,2420,51,0.021074380165289
3460,2368,2420,51,0.021074380165289
3472,2368,2420,51,0.021074380165289
3477,2368,2420,51,0.021074380165289
3484,2368,2420,51,0.021074380165289
3494,2368,2420,51,0.021074380165289
3499,2368,2420,51,0.021074380165289
3513,2368,2420,51,0.021074380165289
3520,2368,2420,51,0.021074380165289
3528,2368,2420,51,0.021074380165289
3546,2368,2420,51,0.021074380165289
3553,2368,2420,51,0.021074380165289
3558,2368,2420,51,0.021074380165289
3574,2368,2420,51,0.021074380165289
3579,2368,2420,51,0.021074380165289
3593,2368,2420,51,0.021074380165289
3603,2368,2420,51,0.021074380165289
3611,2368,2420,51,0.021074380165289
3618,2368,2420,51,0.021074380165289
3630,2368,2420,51,0.021074380165289
3633,2368,2420,51,0.021074380165289
3650,2368,2420,51,0.021074380165289
3668,2368,2420,51,0.021074380165289
3675,2368,2420,51,0.021074380165289
3681,2368,2420,51,0.021074380165289
3689,2368,2420,51,0.021074380165289
3696,2368,2420,51,0.021074380165289
3700,2368,2420,51,0.021074380165289
3715,2368,2420,51,0.021074380165289
3735,2368,2420,51,0.021074380165289
3739,2368,2420,51,0.021074380165289
3751,2368,2420,51,0.021074380165289
3760,2368,2420,51,0.021074380165289
3770,2368,2420,51,0.021074380165289
3785,2368,2420,51,0.021074380165289
3786,2368,2420,51,0.021074380165289
3801,2368,2420,51,0.021074380165289
3804,2368,2420,51,0.021074380165289
3820,2368,2420,51,0.021074380165289
3826,2368,2420,51,0.021074380165289
3830,2368,2420,51,0.021074380165289
3837,2368,2420,51,0.021074380165289
3847,2368,2420,51,0.021074380165289
3863,2368,2420,51,0.021074380165289
3874,2368,2420,51,0.021074380165289
3879,2368,2420,51,0.021074380165289
3895,2368,2420,51,0.021074380165289
3914,2368,2420,51,0.021074380165289
3922,2368,2420,51,0.021074380165289
3934,2368,2420,51,0.021074380165289
3941,2368,2420,51,0.021074380165289
3956,2368,2420,51,0.021074380165289
3978,2368,2420,51,0.021074380165289
3984,2368,2420,51,0.021074380165289
4003,2368,2420,51,0.021074380165289
4028,2368,2420,51,0.021074380165289
4034,2368,2420,51,0.021074380165289
4050,2368,2420,51,0.021074380165289
4059,2368,2420,51,0.021074380165289
4064,2368,2420,51,0.021074380165289
4069,2368,2420,51,0.021074380165289
4077,2368,2420,51,0.021074380165289
4086,2368,2420,51,0.021074380165289
4098,2368,2420,51,0.021074380165289
4107,2368,2420,51,0.021074380165289
4112,2368,2420,51,0.021074380165289
4118,2368,2420,51,0.021074380165289
4131,2368,2420,51,0.021074380165289
4135,2368,2420,51,0.021074380165289
4149,2368,2420,51,0.021074380165289
4166,2368,2420,51,0.021074380165289
4175,2368,2420,51,0.021074380165289
4186,2368,2420,51,0.021074380165289
4190,2368,2420,51,0.021074380165289
4203,2368,2420,51,0.021074380165289
4206,2368,2420,51,0.021074380165289
4226,2368,2420,51,0.021074380165289
4233,2368,2420,51,0.021074380165289
4243,2368,2420,51,0.021074380165289
4255,2368,2420,51,0.021074380165289
4261,2368,2420,51,0.021074380165289
4272,2368,2420,51,0.021074380165289
4281,2368,2420,51,0.021074380165289
4297,2368,2420,51,0.021074380165289
4304,2368,2420,51,0.021074380165289
4311,2368,2420,51,0.021074380165289
4318,2368,2420,51,0.021074380165289
4325,2368,2420,51,0.021074380165289
4338,2368,2420,51,0.021074380165289
4344,2368,2420,51,0.021074380165289
4357,2368,2420,51,0.021074380165289
4372,2368,2420,51,0.021074380165289
4377,2368,2420,51,0.021074380165289
4391,2368,2420,51,0.021074380165289
4396,2368,2420,51,0.021074380165289
4404,2368,2420,51,0.021074380165289
4408,2368,2420,51,0.021074380165289
4422,2368,2420,51,0.021074380165289
4431,2368,2420,51,0.021074380165289
4439,2368,2420,51,0.021074380165289
4455,2368,2420,51,0.021074380165289
4458,2368,2420,51,0.021074380165289
4470,2368,2420,51,0.021074380165289
4494,2368,2420,51,0.021074380165289
4496,2368,2420,51,0.021074380165289
4508,2368,2420,51,0.021074380165289
4534,2368,2420,51,0.021074380165289
4537,2368,2420,51,0.021074380165289
4544,2368,2420,51,0.021074380165289
4558,2368,2420,51,0.021074380165289
4562,2368,2420,51,0.021074380165289
4570,2368,2420,51,0.021074380165289
4586,2368,2420,51,0.021074380165289
4593,2368,2420,51,0.021074380165289
4602,2368,2420,51,0.021074380165289
4607,2368,2420,51,0.021074380165289
4621,2368,2420,51,0.021074380165289
4631,2368,2420,51,0.021074380165289
4637,2368,2420,51,0.021074380165289
4643,2368,2420,51,0.021074380165289
4655,2368,2420,51,0.021074380165289
4668,2368,2420,51,0.021074380165289
4687,2368,2420,51,0.021074380165289
4698,2368,2420,51,0.021074380165289
4703,2368,2420,51,0.021074380165289
4711,2368,2420,51,0.021074380165289
4722,2368,2420,51,0.021074380165289
4727,2368,2420,51,0.021074380165289
4741,2368,2420,51,0.021074380165289
4744,2368,2420,51,0.021074380165289
4751,2368,2420,51,0.021074380165289
4757,2368,2420,51,0.021074380165289
4770,2368,2420,51,0.021074380165289
4785,2368,2420,51,0.021074380165289
4810,2368,2420,51,0.021074380165289
4816,2368,2420,51,0.021074380165289
4829,2368,2420,51,0.021074380165289
4845,2368,2420,51,0.021074380165289
4848,2368,2420,51,0.021074380165289
4860,2368,2420,51,0.021074380165289
4869,2368,2420,51,0.021074380165289
4872,2368,2420,51,0.021074380165289
4891,2368,2420,51,0.021074380165289
4900,2368,2420,51,0.021074380165289
4908,2368,2420,51,0.021074380165289
4921,2368,2420,51,0.021074380165289
4928,2368,2420,51,0.021074380165289
4935,2368,2420,51,0.021074380165289
4940,2368,2420,51,0.021074380165289
4960,2368,2420,51,0.021074380165289
4964,2368,2420,51,0.021074380165289
4973,2368,2420,51,0.021074380165289
4987,2368,2420,51,0.021074380165289
4992,2368,2420,51,0.021074380165289
5004,2368,2420,51,0.021074380165289
5010,2368,2420,51,0.021074380165289
5023,2368,2420,51,0.021074380165289
5037,2368,2420,51,0.021074380165289
5057,2368,2420,51,0.021074380165289
5058,2368,2420,51,0.021074380165289
5068,2368,2420,51,0.021074380165289
5076,2368,2420,51,0.021074380165289
5089,2368,2420,51,0.021074380165289
5097,2368,2420,51,0.021074380165289
5103,2368,2420,51,0.021074380165289
5108,2368,2420,51,0.021074380165289
5117,2368,2420,51,0.021074380165289
5125,2368,2420,51,0.021074380165289
5134,2368,2420,51,0.021074380165289
5143,2368,2420,51,0.021074380165289
5147,2368,2420,51,0.021074380165289
5168,2368,2420,51,0.021074380165289
5173,2368,2420,51,0.021074380165289
5184,2368,2420,51,0.021074380165289
5198,2368,2420,51,0.021074380165289
5203,2368,2420,51,0.021074380165289
5208,2368,2420,51,0.021074380165289
5215,2368,2420,51,0.021074380165289
5232,2368,2420,51,0.021074380165289
5261,2368,2420,51,0.021074380165289
5271,2368,2420,51,0.021074380165289
5282,2368,2420,51,0.021074380165289
5289,2368,2420,51,0.021074380165289
5307,2368,2420,51,0.021074380165289
5313,2368,2420,51,0.021074380165289
5323,2368,2420,51,0.021074380165289
5331,2368,2420,51,0.021074380165289
5343,2368,2420,51,0.021074380165289
5352,2368,2420,51,0.021074380165289
5362,2368,2420,51,0.021074380165289
5368,2368,2420,51,0.021074380165289
5379,2368,2420,51,0.021074380165289
5396,2368,2420,51,0.021074380165289
5407,2368,2420,51,0.021074380165289
5424,2368,2420,51,0.021074380165289
5438,2368,2420,51,0.021074380165289
5450,2368,2420,51,0.021074380165289
5459,2368,2420,51,0.021074380165289
5464,2368,2420,51,0.021074380165289
5470,2368,2420,51,0.021074380165289
5481,2368,2420,51,0.021074380165289
5511,2368,2420,51,0.021074380165289
5515,2368,2420,51,0.021074380165289
5523,2368,2420,51,0.021074380165289
5533,2368,2420,51,0.021074380165289
5544,2368,2420,51,0.021074380165289
5549,2368,2420,51,0.021074380165289
5558,2368,2420,51,0.021074380165289
5563,2368,2420,51,0.021074380165289
5575,2368,2420,51,0.021074380165289
5589,2368,2420,51,0.021074380165289
5605,2368,2420,51,0.021074380165289
5620,2368,2420,51,0.021074380165289
5623,2368,2420,51,0.021074380165289
5633,2368,2420,51,0.021074380165289
5642,2368,2420,51,0.021074380165289
5655,2368,2420,51,0.021074380165289
5658,2368,2420,51,0.021074380165289
5668,2368,2420,51,0.021074380165289
5675,2368,2420,51,0.021074380165289
5688,2368,2420,51,0.021074380165289
5696,2368,2420,51,0.021074380165289
5708,2368,2420,51,0.021074380165289
5718,2368,2420,51,0.021074380165289
5730,2368,2420,51,0.021074380165289
5734,2368,2420,51,0.021074380165289
5759,2368,2420,51,0.021074380165289
5767,2368,2420,51,0.021074380165289
5773,2368,2420,51,0.021074380165289
5780,2368,2420,51,0.021074380165289
5789,2368,2420,51,0.021074380165289
5792,2368,2420,51,0.021074380165289
5803,2368,2420,51,0.021074380165289
5808,2368,2420,51,0.021074380165289
5820,2368,2420,51,0.021074380165289
5825,2368,2420,51,0.021074380165289
5833,2368,2420,51,0.021074380165289
5842,2368,2420,51,0.021074380165289
5851,2368,2420,51,0.021074380165289
5863,2368,2420,51,0.021074380165289
5878,2368,2420,51,0.021074380165289
5879,2368,2420,51,0.021074380165289
5897,2368,2420,51,0.021074380165289
5902,2368,2420,51,0.021074380165289
5916,2368,2420,51,0.021074380165289
5924,2368,2420,51,0.021074380165289
5933,2368,2420,51,0.021074380165289
5938,2368,2420,51,0.021074380165289
5949,2368,2420,51,0.021074380165289
5953,2368,2420,51,0.021074380165289
5962,2368,2420,51,0.021074380165289
5972,2368,2420,51,0.021074380165289
5985,2368,2420,51,0.021074380165289
5990,2368,2420,51,0.021074380165289
6002,2368,2420,51,0.021074380165289
6019,2368,2420,51,0.021074380165289
6027,2368,2420,51,0.021074380165289
6032,2368,2420,51,0.021074380165289
6041,2368,2420,51,0.021074380165289
6052,2368,2420,51,0.021074380165289
6066,2368,2420,51,0.021074380165289
6087,2368,2420,51,0.021074380165289
6092,2368,2420,51,0.021074380165289
6117,2368,2420,51,0.021074380165289
6127,2368,2420,51,0.021074380165289
6132,2368,2420,51,0.021074380165289
6147,2368,2420,51,0.021074380165289
6161,2368,2420,51,0.021074380165289
6165,2368,2420,51,0.021074380165289
6175,2368,2420,51,0.021074380165289
6185,2368,2420,51,0.021074380165289
6193,2368,2420,51,0.021074380165289
6202,2368,2420,51,0.021074380165289
6207,2368,2420,51,0.021074380165289
6222,2368,2420,51,0.021074380165289
6231,2368,2420,51,0.021074380165289
6244,2368,2420,51,0.021074380165289
6249,2368,2420,51,0.021074380165289
6257,2368,2420,51,0.021074380165289
6265,2368,2420,51,0.021074380165289
6277,2368,2420,51,0.021074380165289
6279,2368,2420,51,0.021074380165289
6301,2368,2420,51,0.021074380165289
6304,2368,2420,51,0.021074380165289
6311,2368,2420,51,0.021074380165289
6326,2368,2420,51,0.021074380165289
6336,2368,2420,51,0.021074380165289
6344,2368,2420,51,0.021074380165289
6353,2368,2420,51,0.021074380165289
6359,2368,2420,51,0.021074380165289
6372,2368,2420,51,0.021074380165289
6382,2368,2420,51,0.021074380165289
6396,2368,2420,51,0.021074380165289
6398,2368,2420,51,0.021074380165289
6412,2368,2420,51,0.021074380165289
6416,2368,2420,51,0.021074380165289
6426,2368,2420,51,0.021074380165289
6439,2368,2420,51,0.021074380165289
6448,2368,2420,51,0.021074380165289
6460,2368,2420,51,0.021074380165289
6471,2368,2420,51,0.021074380165289
6476,2368,2420,51,0.021074380165289
6490,2368,2420,51,0.021074380165289
6499,2368,2420,51,0.021074380165289
6512,2368,2420,51,0.021074380165289
6522,2368,2420,51,0.021074380165289
6524,2368,2420,51,0.021074380165289
6531,2368,2420,51,0.021074380165289
6544,2368,2420,51,0.021074380165289
6555,2368,2420,51,0.021074380165289
6558,2368,2420,51,0.021074380165289
6566,2368,2420,51,0.021074380165289
6571,2368,2420,51,0.021074380165289
6587,2368,2420,51,0.021074380165289
6591,2368,2420,51,0.021074380165289
6609,2368,2420,51,0.021074380165289
6614,2368,2420,51,0.021074380165289
6630,2368,2420,51,0.021074380165289
6638,2368,2420,51,0.021074380165289
6651,2368,2420,51,0.021074380165289
6663,2368,2420,51,0.021074380165289
6670,2368,2420,51,0.021074380165289
6676,2368,2420,51,0.021074380165289
6688,2368,2420,51,0.021074380165289
6692,2368,2420,51,0.021074380165289
6698,2368,2420,51,0.021074380165289
6717,2368,2420,51,0.021074380165289
6723,2368,2420,51,0.021074380165289
6734,2368,2420,51,0.021074380165289
6745,2368,2420,51,0.021074380165289
6760,2368,2420,51,0.021074380165289
6768,2368,2420,51,0.021074380165289
6774,2368,2420,51,0.021074380165289
6786,2368,2420,51,0.021074380165289
6795,2368,2420,51,0.021074380165289
6804,2368,2420,51,0.021074380165289
6807,2368,2420,51,0.021074380165289
6816,2368,2420,51,0.021074380165289
6825,2368,2420,51,0.021074380165289
6838,2368,2420,51,0.021074380165289
6843,2368,2420,51,0.021074380165289
6859,2368,2420,51,0.021074380165289
6872,2368,2420,51,0.021074380165289
6880,2368,2420,51,0.021074380165289
6893,2368,2420,51,0.021074380165289
6907,2368,2420,51,0.021074380165289
6915,2368,2420,51,0.021074380165289
6921,2368,2420,51,0.021074380165289
6925,2368,2420,51,0.021074380165289
6938,2368,2420,51,0.021074380165289
6946,2368,2420,51,0.021074380165289
6954,2368,2420,51,0.021074380165289
6964,2368,2420,51,0.021074380165289
6968,2368,2420,51,0.021074380165289
6981,2368,2420,51,0.021074380165289
6985,2368,2420,51,0.021074380165289
6994,2368,2420,51,0.021074380165289
7002,2368,2420,51,0.021074380165289
7007,2368,2420,51,0.021074380165289
7019,2368,2420,51,0.021074380165289
7033,2368,2420,51,0.021074380165289
7041,2368,2420,51,0.021074380165289
7065,2368,2420,51,0.021074380165289
7075,2368,2420,51,0.021074380165289
7080,2368,2420,51,0.021074380165289
7089,2368,2420,51,0.021074380165289
7110,2368,2420,51,0.021074380165289
7120,2368,2420,51,0.021074380165289
7121,2368,2420,51,0.021074380165289
7131,2368,2420,51,0.021074380165289
7143,2368,2420,51,0.021074380165289
7151,2368,2420,51,0.021074380165289
7165,2368,2420,51,0.021074380165289
7177,2368,2420,51,0.021074380165289
7186,2368,2420,51,0.021074380165289
7206,2368,2420,51,0.021074380165289
7209,2368,2420,51,0.021074380165289
7218,2368,2420,51,0.021074380165289
7226,2368,2420,51,0.021074380165289
7245,2368,2420,51,0.021074380165289
7258,2368,2420,51,0.021074380165289
7267,2368,2420,51,0.021074380165289
7270,2368,2420,51,0.021074380165289
7280,2368,2420,51,0.021074380165289
7292,2368,2420,51,0.021074380165289
7310,2368,2420,51,0.021074380165289
7321,2368,2420,51,0.021074380165289
7327,2368,2420,51,0.021074380165289
7340,2368,2420,51,0.021074380165289
7343,2368,2420,51,0.021074380165289
7352,2368,2420,51,0.021074380165289
7360,2368,2420,51,0.021074380165289
7371,2368,2420,51,0.021074380165289
7376,2368,2420,51,0.021074380165289
7397,2368,2420,51,0.021074380165289
7401,2368,2420,51,0.021074380165289
7411,2368,2420,51,0.021074380165289
7429,2368,2420,51,0.021074380165289
7434,2368,2420,51,0.021074380165289
7445,2368,2420,51,0.021074380165289
7457,2368,2420,51,0.021074380165289
7461,2368,2420,51,0.021074380165289
7474,2368,2420,51,0.021074380165289
7481,2368,2420,51,0.021074380165289
7500,2368,2420,51,0.021074380165289
7508,2368,2420,51,0.021074380165289
7512,2368,2420,51,0.021074380165289
7525,2368,2420,51,0.021074380165289
7529,2368,2420,51,0.021074380165289
7544,2368,2420,51,0.021074380165289
7552,2368,2420,51,0.021074380165289
7555,2368,2420,51,0.021074380165289
7571,2368,2420,51,0.021074380165289
7587,2368,2420,51,0.021074380165289
7596,2368,2420,51,0.021074380165289
7604,2368,2420,51,0.021074380165289
7616,2368,2420,51,0.021074380165289
7617,2368,2420,51,0.021074380165289
7638,2368,2420,51,0.021074380165289
7645,2368,2420,51,0.021074380165289
7660,2368,2420,51,0.021074380165289
7671,2368,2420,51,0.021074380165289
7682,2368,2420,51,0.021074380165289
7688,2368,2420,51,0.021074380165289
7709,2368,2420,51,0.021074380165289
7712,2368,2420,51,0.021074380165289
7721,2368,2420,51,0.021074380165289
7726,2368,2420,51,0.021074380165289
7736,2368,2420,51,0.021074380165289
7746,2368,2420,51,0.021074380165289
7761,2368,2420,51,0.021074380165289
7776,2368,2420,51,0.021074380165289
7796,2368,2420,51,0.021074380165289
7804,2368,2420,51,0.021074380165289
7815,2368,2420,51,0.021074380165289
7823,2368,2420,51,0.021074380165289
7835,2368,2420,51,0.021074380165289
7843,2368,2420,51,0.021074380165289
7847,2368,2420,51,0.021074380165289
7854,2368,2420,51,0.021074380165289
7868,2370,2422,51,0.021056977704377
2861,2387,2438,50,0.02050861361772
2875,2387,2438,50,0.02050861361772
2887,2387,2438,50,0.02050861361772
2896,2387,2438,50,0.02050861361772
2903,2387,2438,50,0.02050861361772
2924,2387,2438,50,0.02050861361772
2936,2387,2438,50,0.02050861361772
2947,2387,2438,50,0.02050861361772
2957,2387,2438,50,0.02050861361772
2965,2387,2438,50,0.02050861361772
2978,2387,2438,50,0.02050861361772
2988,2387,2438,50,0.02050861361772
2994,2387,2438,50,0.02050861361772
3006,2387,2438,50,0.02050861361772
3009,2387,2438,50,0.02050861361772
3023,2387,2438,50,0.02050861361772
3028,2387,2438,50,0.02050861361772
3035,2387,2438,50,0.02050861361772
3054,2387,2438,50,0.02050861361772
3058,2387,2438,50,0.02050861361772
3067,2387,2438,50,0.02050861361772
3081,2387,2438,50,0.02050861361772
3088,2387,2438,50,0.02050861361772
3099,2387,2438,50,0.02050861361772
3105,2387,2438,50,0.02050861361772
3117,2387,2438,50,0.02050861361772
3134,2387,2438,50,0.02050861361772
3142,2387,2438,50,0.02050861361772
3147,2387,2438,50,0.02050861361772
3155,2387,2438,50,0.02050861361772
3161,2387,2438,50,0.02050861361772
3174,2387,2438,50,0.02050861361772
3177,2387,2438,50,0.02050861361772
3190,2387,2438,50,0.02050861361772
3200,2387,2438,50,0.02050861361772
3207,2387,2438,50,0.02050861361772
3223,2387,2438,50,0.02050861361772
3241,2387,2438,50,0.02050861361772
3245,2387,2438,50,0.02050861361772
3259,2387,2438,50,0.02050861361772
3269,2387,2438,50,0.02050861361772
3279,2387,2438,50,0.02050861361772
3291,2387,2438,50,0.02050861361772
3298,2387,2438,50,0.02050861361772
3314,2387,2438,50,0.02050861361772
3319,2387,2438,50,0.02050861361772
3327,2387,2438,50,0.02050861361772
3336,2387,2438,50,0.02050861361772
3343,2387,2438,50,0.02050861361772
3350,2387,2438,50,0.02050861361772
3358,2387,2438,50,0.02050861361772
3367,2387,2438,50,0.02050861361772
3384,2387,2438,50,0.02050861361772
3391,2387,2438,50,0.02050861361772
3401,2387,2438,50,0.02050861361772
3410,2387,2438,50,0.02050861361772
3417,2387,2438,50,0.02050861361772
3426,2387,2438,50,0.02050861361772
3435,2387,2438,50,0.02050861361772
3446,2387,2438,50,0.02050861361772
3452,2387,2438,50,0.02050861361772
3471,2387,2438,50,0.02050861361772
3476,2387,2438,50,0.02050861361772
3489,2387,2438,50,0.02050861361772
3492,2387,2438,50,0.02050861361772
3511,2387,2438,50,0.02050861361772
3519,2387,2438,50,0.02050861361772
3531,2387,2438,50,0.02050861361772
3540,2387,2438,50,0.02050861361772
3547,2387,2438,50,0.02050861361772
3565,2387,2438,50,0.02050861361772
3568,2387,2438,50,0.02050861361772
3578,2387,2438,50,0.02050861361772
3585,2387,2438,50,0.02050861361772
3597,2387,2438,50,0.02050861361772
3607,2387,2438,50,0.02050861361772
3609,2387,2438,50,0.02050861361772
3628,2387,2438,50,0.02050861361772
3634,2387,2438,50,0.02050861361772
3645,2387,2438,50,0.02050861361772
3657,2387,2438,50,0.02050861361772
3663,2387,2438,50,0.02050861361772
3670,2387,2438,50,0.02050861361772
3691,2387,2438,50,0.02050861361772
3698,2387,2438,50,0.02050861361772
3703,2387,2438,50,0.02050861361772
3717,2387,2438,50,0.02050861361772
3726,2387,2438,50,0.02050861361772
3734,2387,2438,50,0.02050861361772
3744,2387,2438,50,0.02050861361772
3747,2387,2438,50,0.02050861361772
3756,2387,2438,50,0.02050861361772
3762,2387,2438,50,0.02050861361772
3772,2387,2438,50,0.02050861361772
3779,2387,2438,50,0.02050861361772
3791,2387,2438,50,0.02050861361772
3794,2387,2438,50,0.02050861361772
3806,2387,2438,50,0.02050861361772
3807,2387,2438,50,0.02050861361772
3822,2387,2438,50,0.02050861361772
3833,2387,2438,50,0.02050861361772
3845,2387,2438,50,0.02050861361772
3849,2387,2438,50,0.02050861361772
3861,2387,2438,50,0.02050861361772
3877,2387,2438,50,0.02050861361772
3886,2387,2438,50,0.02050861361772
3902,2387,2438,50,0.02050861361772
3916,2387,2438,50,0.02050861361772
3938,2387,2438,50,0.02050861361772
3946,2387,2438,50,0.02050861361772
3952,2387,2438,50,0.02050861361772
3961,2387,2438,50,0.02050861361772
3975,2387,2438,50,0.02050861361772
3981,2387,2438,50,0.02050861361772
4007,2387,2438,50,0.02050861361772
4011,2387,2438,50,0.02050861361772
4025,2387,2438,50,0.02050861361772
4035,2387,2438,50,0.02050861361772
4047,2387,2438,50,0.02050861361772
4055,2387,2438,50,0.02050861361772
4068,2387,2438,50,0.02050861361772
4078,2387,2438,50,0.02050861361772
4087,2387,2438,50,0.02050861361772
4091,2387,2438,50,0.02050861361772
4101,2387,2438,50,0.02050861361772
4111,2387,2438,50,0.02050861361772
4124,2387,2438,50,0.02050861361772
4128,2387,2438,50,0.02050861361772
4139,2387,2438,50,0.02050861361772
4154,2387,2438,50,0.02050861361772
4163,2387,2438,50,0.02050861361772
4167,2387,2438,50,0.02050861361772
4177,2387,2438,50,0.02050861361772
4183,2387,2438,50,0.02050861361772
4194,2387,2438,50,0.02050861361772
4208,2387,2438,50,0.02050861361772
4217,2387,2438,50,0.02050861361772
4225,2387,2438,50,0.02050861361772
4230,2387,2438,50,0.02050861361772
4239,2387,2438,50,0.02050861361772
4250,2387,2438,50,0.02050861361772
4253,2387,2438,50,0.02050861361772
4259,2387,2438,50,0.02050861361772
4279,2387,2438,50,0.02050861361772
4289,2387,2438,50,0.02050861361772
4292,2387,2438,50,0.02050861361772
4302,2387,2438,50,0.02050861361772
4307,2387,2438,50,0.02050861361772
4327,2387,2438,50,0.02050861361772
4337,2387,2438,50,0.02050861361772
4341,2387,2438,50,0.02050861361772
4351,2387,2438,50,0.02050861361772
4358,2387,2438,50,0.02050861361772
4367,2387,2438,50,0.02050861361772
4381,2387,2438,50,0.02050861361772
4387,2387,2438,50,0.02050861361772
4392,2387,2438,50,0.02050861361772
4402,2387,2438,50,0.02050861361772
4423,2387,2438,50,0.02050861361772
4440,2387,2438,50,0.02050861361772
4445,2387,2438,50,0.02050861361772
4456,2387,2438,50,0.02050861361772
4461,2387,2438,50,0.02050861361772
4474,2387,2438,50,0.02050861361772
4488,2387,2438,50,0.02050861361772
4502,2387,2438,50,0.02050861361772
4510,2387,2438,50,0.02050861361772
4532,2387,2438,50,0.02050861361772
4540,2387,2438,50,0.02050861361772
4550,2387,2438,50,0.02050861361772
4565,2387,2438,50,0.02050861361772
4577,2387,2438,50,0.02050861361772
4582,2387,2438,50,0.02050861361772
4594,2387,2438,50,0.02050861361772
4604,2387,2438,50,0.02050861361772
4623,2387,2438,50,0.02050861361772
4630,2387,2438,50,0.02050861361772
4635,2387,2438,50,0.02050861361772
4646,2387,2438,50,0.02050861361772
4656,2387,2438,50,0.02050861361772
4673,2387,2438,50,0.02050861361772
4683,2387,2438,50,0.02050861361772
4694,2387,2438,50,0.02050861361772
4701,2387,2438,50,0.02050861361772
4714,2387,2438,50,0.02050861361772
4724,2387,2438,50,0.02050861361772
4738,2387,2438,50,0.02050861361772
4748,2387,2438,50,0.02050861361772
4755,2387,2438,50,0.02050861361772
4758,2387,2438,50,0.02050861361772
4766,2387,2438,50,0.02050861361772
4775,2387,2438,50,0.02050861361772
4788,2387,2438,50,0.02050861361772
4795,2387,2438,50,0.02050861361772
4805,2387,2438,50,0.02050861361772
4806,2387,2438,50,0.02050861361772
4820,2387,2438,50,0.02050861361772
4828,2387,2438,50,0.02050861361772
4836,2387,2438,50,0.02050861361772
4854,2387,2438,50,0.02050861361772
4858,2387,2438,50,0.02050861361772
4866,2387,2438,50,0.02050861361772
4874,2387,2438,50,0.02050861361772
4886,2387,2438,50,0.02050861361772
4895,2387,2438,50,0.02050861361772
4897,2387,2438,50,0.02050861361772
4907,2387,2438,50,0.02050861361772
4922,2387,2438,50,0.02050861361772
4931,2387,2438,50,0.02050861361772
4939,2387,2438,50,0.02050861361772
4955,2387,2438,50,0.02050861361772
4981,2387,2438,50,0.02050861361772
4985,2387,2438,50,0.02050861361772
5000,2387,2438,50,0.02050861361772
5006,2387,2438,50,0.02050861361772
5014,2387,2438,50,0.02050861361772
5021,2387,2438,50,0.02050861361772
5029,2387,2438,50,0.02050861361772
5040,2387,2438,50,0.02050861361772
5044,2387,2438,50,0.02050861361772
5051,2387,2438,50,0.02050861361772
5065,2387,2438,50,0.02050861361772
5077,2387,2438,50,0.02050861361772
5088,2387,2438,50,0.02050861361772
5095,2387,2438,50,0.02050861361772
5115,2387,2438,50,0.02050861361772
5128,2387,2438,50,0.02050861361772
5138,2387,2438,50,0.02050861361772
5163,2387,2438,50,0.02050861361772
5166,2387,2438,50,0.02050861361772
